video_id,title,video_description,channel_title,publish_time,thumbnail_url,video_url,duration_minutes,formatted_duration
4Aa3ZKeOC8o,Misty forest with glowing trees / easy acrylic painting idea,"misty forest acrylic painting on a mini canvas! hope you like it. 
Shop all our shimmer watercolors on ahmarelle.com
I used Light Gold shimmer in this video! :)",AhmadArt,2023-09-18T15:18:56Z,https://i.ytimg.com/vi/4Aa3ZKeOC8o/mqdefault.jpg,https://www.youtube.com/watch?v=4Aa3ZKeOC8o,0.75,0:45
IOif5dWNp6o,fall forest 🍁🧡🍂🌳 #art #painting #forest #shorts #artshorts,,Artsy Esme,2024-09-10T15:37:01Z,https://i.ytimg.com/vi/IOif5dWNp6o/mqdefault.jpg,https://www.youtube.com/watch?v=IOif5dWNp6o,0.5,0:30
Qcgroa_gQMc,Acrylic Painting WINTER FOREST LANDSCAPE #art #acryliclandscape #paintingtechniques #painting #snow,"Acrylic painting demonstration of a winter Forest and falls using a limited  palette of  black and white. 
Titanium white
Mars black
💕MY BRUSHES- My brushes- https://www.craftamo.com/products/joni-young-x-craftamo
14 filbert
3 round 
30-50 filbert
Toothbrush 
Canvas- 10x20 
Enjoy full length tutorials here on my channel and Patreon 😊
❤️Subscribe to My YouTube channel : My YouTube channel https://youtube.com/@joniyoungart

 ❤️ Patreon https://www.patreon.com/user?u=23306879

❤️INSTAGRAM 🎨https://www.instagram.com/joniyoungart/?
🌲MISTY FOREST PAINTING TUTORIAL https://youtu.be/wwE6nndQ3jg?si=G-bjCPzH1l2YT282",Joni Young Art,2023-11-09T20:47:30Z,https://i.ytimg.com/vi/Qcgroa_gQMc/mqdefault.jpg,https://www.youtube.com/watch?v=Qcgroa_gQMc,0.93,0:56
gBFz1TzcsQw,Techniques for painting beautiful mountain and forest scenes / Acrylic painting / A Lu Art.,"Don't forget to subscribe to A Lu Art youtube channel to receive useful and wonderful values ​​related to painting techniques. If this video is good, please like and share to support me.
 
 Thank you
   
Address:
- Email: tranhsondau3d1@gmail.com  
- Fanpage facebook : https://www.facebook.com/profile.php?id=100068631063022",A Lu Art,2024-09-26T13:12:10Z,https://i.ytimg.com/vi/gBFz1TzcsQw/mqdefault.jpg,https://www.youtube.com/watch?v=gBFz1TzcsQw,31.22,31:13
tQFxyFKsNwo,Deep forest landscape painting | Paint with Zentosa,"In this step by step video tutorial, you will learn how to make a deep forest landscape painting with oil. Happy to have you here!

Enjoy, and please be sure to let me know your thoughts about the painting in the comments below :) 
Remember, have fun and stay creative!

Be sure to SUBSCRIBE & LIKE if you found this helpful!

✨Subscribe for more videos in the future:✨ https://www.youtube.com/channel/UCmVpZFRPbJtQPX24ZI-Aejg

➡ Thank you for supporting me on Patreon!
• Patreon: https://patreon.com/Zentosa

You can find me here:

• Instagram: https://www.instagram.com/zentosa.art/
• TikTok: https://www.tiktok.com/@zentosa30?lang=en
• Website: https://www.zentosaart.ro/

⚠️Important to know - I DON'T MAKE REGULAR LIVE STREAMS at the moment, but I post a new video every week so subscribe if you don't want to miss anything.
#ZentosaArt #oilpainting #howtopaint

Thank you for watching!",Zentosa Art,2022-05-08T09:00:31Z,https://i.ytimg.com/vi/tQFxyFKsNwo/mqdefault.jpg,https://www.youtube.com/watch?v=tQFxyFKsNwo,0.28,0:17
0IcT6lK_KgU,A tiny forest scene in watercolour #watercolor #art #landscapepainting,,Anastasia Mily - Watercolour Art,2023-10-27T03:47:20Z,https://i.ytimg.com/vi/0IcT6lK_KgU/mqdefault.jpg,https://www.youtube.com/watch?v=0IcT6lK_KgU,0.85,0:51
4jNm_ul8AC0,How to Paint a Morning Forest Scene with Acrylics,"Today, I painted a view of the morning forest. 
Beginners can draw along easily. 
Follow me step by step.
Please subscribe and like. Thank you~~

오늘은 아침 숲이 보이는 풍경을 그려보았어요. 
초보자 분들도 쉽게 따라 그릴수 있어요. 
차근차근 따라그려보세요.
구독과 좋아요 꼭 부탁드려요. 감사합니다~~

Colors listed on the screen
-Acrylic painting
-Canvas 27cm*27cm / 27cm*23cm
BGM uses the YouTube library

Purchase of Works : https://www.etsy.com/shop/JoonyArtShop

#acrylicPainting #art #painting",Joony art,2025-04-21T14:00:05Z,https://i.ytimg.com/vi/4jNm_ul8AC0/mqdefault.jpg,https://www.youtube.com/watch?v=4jNm_ul8AC0,10.02,10:01
U1RCd3347PI,"Black and white forest, bridge  - FULL tutorials on my channel! shorts #acrylic #painting","Enjoy the full pength step by step tutorial here https://youtu.be/T25LziF8Fsw?si=Qt5x7gxihsZIB4aq This is a shorts video of my new painting of waterfalls, bridge and staircase.  I love painting in black and white and love to show you how in real time tutorials on my channel! Join for free ❤️
Thanks For watching",Joni Young Art,2024-04-08T16:11:15Z,https://i.ytimg.com/vi/U1RCd3347PI/mqdefault.jpg,https://www.youtube.com/watch?v=U1RCd3347PI,0.98,0:59
1S5lVkTdS88,How to Paint a Forest Scene with Rocks - Oil Painting Tutorial,"How to Paint a Forest Scene with Rocks - Oil Painting Tutorial. In this tutorial video, I give oil painting tips about painting light effects in the forest and also tips for painting rocks and water. Hope you find this helpful!

My Music: https://schaeferart.bandcamp.com/
SchaeferArt T-Shirts: https://schaeferart.threadless.com/
Support the Channel: https://www.paypal.me/SchaeferArt

Social Media:
My Art & Blog: http://www.SchaeferFineArt.com
Instagram: http://www.instagram.com/SchaeferArt
Facebook: http://www.facebook.com/SchaeferArt
Twitter: http://www.twitter.com/ArtSchaefer

Useful Art Books:
Carlson's Guide to Landscape Painting: https://amzn.to/2HPMmOX
Fill Your Paintings with Light & Color: https://amzn.to/2rj9Em2
Mastering Composition: https://amzn.to/2jv8boj
Sargent Portrait Drawings: https://amzn.to/2KEFfqe
Masterful Portrait Drawing: https://amzn.to/2KBrdFC
Lessons in Classical Drawing: https://amzn.to/2jugxfK

Video Gear & Other Useful Links:
DSLR Camera: https://amzn.to/2KCI4I9
Sony Action Cam: https://amzn.to/2NiyM5z
Tripod: https://amzn.to/2rkIaME
SD Card: https://amzn.to/2HUceVJ
Camera Bag: https://amzn.to/2jt3T0G

SchaeferArt ► http://www.youtube.com/user/SchaeferArt

With this Channel, I explore a variety of concepts regarding learning to draw or how to draw almost any subject, learning to paint landscapes & still lifes in acrylic paint or oil paint, and many other topics involving art, painting, technical aspects, and life.

Disclaimer: Some of the links above are affiliate links. Purchasing anything through these links helps to support this channel with no additional cost to you.

#OilPainting #PaintingTutorial #HowToPaint",SchaeferArt,2019-03-16T13:00:02Z,https://i.ytimg.com/vi/1S5lVkTdS88/mqdefault.jpg,https://www.youtube.com/watch?v=1S5lVkTdS88,15.77,15:46
YTg5DhTtvFI,Autumn Forest STEP by STEP Acrylic Painting (ColorByFeliks),"In this step by step acrylic painting tutorial we will learn how to paint an autumn forest landscape scene. Happy to have you here!

Be sure to SUBSCRIBE & LIKE if you found this helpful!

➤Let me be your art mentor and we’ll dive deeper than ever before.
⭐️ https://learn.colorbyfeliks.com/mentorship

FREE Resources:
⭐️Get your FREE ebook here and find out The 20 Biggest Lessons in Our First year of Having an Art Business - https://learn.colorbyfeliks.com/pl/2147501486
⭐️FREE ebook teaching you how to keep your acrylic paints wet: https://learn.colorbyfeliks.com/free-ebook

-If you do pick up a new ColorByFeliks paint set on Amazon, I would love to hear how you like them in the form of a review!

Enjoy, and please be sure to let me know your thoughts in the comments below :) 

➤If you would like to be first to know when I have released new full-length tutorials and masterclasses, be sure to sign up to the ColorByFeliks newsletter: https://learn.colorbyfeliks.com/pl/2147489676

➤SOCIAL MEDIA:

I am always looking at our #colorbyfeliks hashtag on social media. I share some recreations that I see on our hashtag once per week on my story on Instagram & Facebook so be sure to use our hashtag if you'd like me to see yours!

-INSTAGRAM: https://www.instagram.com/colorbyfeliks/
-FACEBOOK: https://www.facebook.com/colorbyfeliks
-PINTEREST: https://www.pinterest.com/colorbyfeliks0377/

-WEBSITE: https://colorbyfeliks.com/

➤MATERIALS: 

Take your acrylic painting to the next level with the ColorByFeliks Blending Brush Bundles, designed to make blending smoother and help you get better results with ease.
👉 https://learn.colorbyfeliks.com/brushes-offer

-ColorByFeliks 24 Set of Acrylics: https://colorbyfeliks.com/collections/artsupplies/products/colorbyfeliks-acrylic-paint-set-24-large-tubes

--ColorByFeliks M1 Blending Brush: https://colorbyfeliks.com/

- ⭐️ColorByFeliks Complete Brush Bundle: https://colorbyfeliks.com/collections/artsupplies/products/colorbyfeliks-complete-brush-bundle

-Palette pad: https://colorbyfeliks.com/collections/all-products/products/colorbyfeliks-paper-palettes

-Palette Knife: http://amzn.to/2BbxIt8

-Feliks K. Paint Brush Soaps available now HERE: https://colorbyfeliks.com/collections/merchandise/products/handmade-brush-soap

PAINTS (Feliks K. Fine Artist's Acrylics): 
-Naphthol Red Light: https://colorbyfeliks.com/
-Ultramarine Blue: https://colorbyfeliks.com/
-Cadmium Yellow Light: https://colorbyfeliks.com/
-Titanium White: https://colorbyfeliks.com/
-Carbon Black:  https://colorbyfeliks.com/

➤All work ©ColorByFeliks, if you re-create any of my original designs and offer them for sale in a retail setting, including online, please give credit on the back of the canvas as: ""Original design by ColorByFeliks www.colorbyfeliks.com"". Creating printed reproductions of my original design is not allowed and violates copyright terms.",ColorByFeliks,2018-09-13T14:30:00Z,https://i.ytimg.com/vi/YTg5DhTtvFI/mqdefault.jpg,https://www.youtube.com/watch?v=YTg5DhTtvFI,132.3,2:12:18
Xc5WFQxeOLo,Beautiful Watercolor Painting 😍🎨 Forest Scenery Painting #shorts #painting,"Beautiful Watercolor Painting 😍🎨 Forest Scenery Painting #shorts #painting #watercolorpainting #art #nature 

watercolor painting ideas 
Full tutorial- 
https://youtu.be/e3ughik6FGI?si=QN31vW0GsqljioOs",Just Artful Things,2024-08-09T14:30:24Z,https://i.ytimg.com/vi/Xc5WFQxeOLo/mqdefault.jpg,https://www.youtube.com/watch?v=Xc5WFQxeOLo,0.28,0:17
_aAmKyEzhbw,Forest Painting / Acrylic Painting / Step-by-Step Tutorial,"Learn how to paint a forest at night, with a Great Horned Owl with artist Ashley Krieger. This is very relaxing to paint! I hope you enjoy this night scene acrylic painting as much as I did! This step-by-step tutorial is perfect for beginners and all levels of painters.

Before we get started check out the special links to supplies I used, reference photos, and anything else you may want to use to get started below. 
Reference Photo Only - https://www.patreon.com/posts/57165980
Full tutorial & Reference Photo - https://www.patreon.com/posts/57164307
Color Mixing & Calendar Handout - https://www.patreon.com/posts/october-theme-of-56815925

You can become a Createful Art Member too and get weekly art lessons, my reference photos & more. Join here: https://www.patreon.com/createfulart and thank you for also helping to support this channel.

====================

Art Supplies Used:
(Amazon affiliate links below)

1. Paint Brushes - https://amzn.to/2Tf6yv9 and wash brushes https://amzn.to/2V67P8r 1"" flat or filbert, 8 round, 1/2"" flat, 1 detail
2. Acrylic Paints - https://amzn.to/2Efqaua 
The paint colors I use include: (just 5 colors!) Quinacridone Magenta, Pthalocyan Blue, Cadmium Yellow, Titanium White, and Ivory Black.
3. Watercolor Paper https://amzn.to/3laNxb5 or Canvas 8x10"" - https://amzn.to/3wAbj5Q recommended for easy framing.
4. My PALETTE (Colors don't dry out!) - https://amzn.to/2sOVd9p
5. Water
6. Paper Towels

====================

Helpful Links:

Sign Up for Five Free Art Lessons: https://www.createfulart.com/subscribe.html

Buy Art: https://www.ashleykrieger.com/

======================

Let's Get Social!

Instagram: https://www.instagram.com/createfulart/

Youtube Community (Subscribe!): https://www.youtube.com/channel/UCV7PEz8F9pwLksoAtPzHB5w/community

Pinterest: https://www.pinterest.com/createfulart/

====================

Artist's Story: I’m Ashley Krieger, a traveling artist that loves to capture all the beauty that I see while I go to new and exciting places. I love to relax and escape in my paintings. So, they are quiet, still, and without commotion, or chaos. I use art to deal with illness, depression, and anxiety. I've noticed so many benefits coping with those when creating art. With God's direction, I realized that one of my purposes in this life is to share the joy I find in art with others. At first, I didn’t feel worthy, but I started anyway and began selling and teaching art. I love painting and teaching equally, but I am not one without the other. Now I help others all over the world find joy from art. Here I can teach you how to paint - the skills you need, offer you inspiration, and encourage you to be creative. Subscribe and hit the bell next to the button to enjoy all of this!

Thank you for watching.
Please hit the share button to spread the joy of art!

This painting and design are protected from being used without written permission for commercial purposes.
© Ashley Krieger | Createfulart.com  - You can paint along and use it for personal use (gifting, personal cards, or home decor).

#acrylicpainting #createfulart",Createful Art with Ashley Krieger,2021-10-09T11:34:28Z,https://i.ytimg.com/vi/_aAmKyEzhbw/mqdefault.jpg,https://www.youtube.com/watch?v=_aAmKyEzhbw,15.75,15:45
DX37PitdLZU,How to Paint a Winter Forest Scene with a Reflection in Watercolour.,"A Step by Step Guide on How to Paint a Winter Forest Scene with a Reflection in Watercolour by Professional Artist Paul Clark.

Original Painting available: £350 UK Pounds
Details: artbypaulclark@gmail.com

Tip Jar:
https://www.paypal.com/donate?hosted_button_id=N8GYCBJ6FC27N
(Glide Design)

Workshops and Classes:
https://www.artbypaulclark.co.uk/classes

LA GOMERA - HOLIDAY RETREAT - BOOKING NOW
https://www.harmonyvoyages.co.uk/la-gomera/

ART ON THE RHONE WITH PAUL CLARK
https://www.luxurycruiseandmore.com/cruise-details/5ebc1846-46e8-433e-885a-0151c6286267

Website:
https://www.artbypaulclark.co.uk

PDF Drawing templates:
https://www.artbypaulclark.co.uk/drawing-pdf

Facebook Group:
https://www.facebook.com/groups/2751514731831520

For a full range of watercolour tutorials visit my channel -
Youtube Channel link:
https://www.youtube.com/channel/UCC2uMZ7qWrsCUorYdZbi8OA/

Link for Paul Clark Series Watercolour Brushes:
https://www.artbypaulclark.co.uk/materials

Materials:
Paper:
Saunders Waterford 300lb Rough
Brushes:
Paul Clark Series Watercolour Brushes  No. 12 & 6 ROUND, 3/4"" Flat, Mop, No3 Rigger

MUSIC: Artlist
License Number 607956

Order Number 27603434
Forest for the Trees - John Lingard

Order Number 27523809
Benj Heard 
1. Trees for Forests (What Are We)
2. Everest
3. Glacier
4. Reborn",Paul Clark,2021-12-15T12:00:09Z,https://i.ytimg.com/vi/DX37PitdLZU/mqdefault.jpg,https://www.youtube.com/watch?v=DX37PitdLZU,14.63,14:38
-HrA8XGD798,River Forest STEP by STEP | EASY Acrylic Painting Tutorial for Beginners,"In this STEP by STEP acrylic painting tutorial for beginners, we will learn how to paint a river forest landscape scene. We will go through the painting process step by step to make a beautiful river forest painting, and learn some acrylic painting techniques as we go, these painting videos are perfect for beginning artists to advanced.

Be sure to SUBSCRIBE & LIKE if you found this helpful!

➤➤➤🎨 Join Feliks on Patreon!

Get ad-free lessons + reference images, art feedback, and the chance to vote on future YouTube tutorials! Plus, your support helps Feliks create more free, full-length tutorials for the community.

👉 Join here: https://www.patreon.com/colorbyfeliks?utm_campaign=creatorshare_creator

Thank you for being part of this creative journey! 🎨

➤To get my most in-depth tutorials and personalized art help from me, join my painting mentorship. Let me be your art mentor and we’ll dive deeper than ever before. Sign up today 🎨 👉 https://learn.colorbyfeliks.com/mentorship

FREE Resources:
⭐️Get your FREE ebook here and find out The 20 Biggest Lessons in Our First year of Having an Art Business - https://courses.colorbyfeliks.com/opt-in-a6d9152a-1de7-481e-a88a-be89e514b725

⭐️FREE ebook teaching you how to keep your acrylic paints wet: https://courses.colorbyfeliks.com/free-ebook

⭐️FREE acrylic painting masterclass! Learn how to master blending with acrylics and mixing your own paints: https://masterclass.colorbyfeliks.com/enroll-now

➤ SOCIAL MEDIA: I am always looking at our #colorbyfeliks hashtag on social media. I share some recreations that I see on our hashtag once per week on my story on Instagram & Facebook so be sure to use our hashtag if you'd like me to see yours! 

-INSTAGRAM: https://www.instagram.com/colorbyfeliks/ 

-FACEBOOK: https://www.facebook.com/colorbyfeliks 

-PINTEREST: https://www.pinterest.com/colorbyfeliks 

-WEBSITE: https://colorbyfeliks.com/  

➤MATERIALS: 

Take your acrylic painting to the next level with the ColorByFeliks Blending Brush Bundles, designed to make blending smoother and help you get better results with ease.
👉 https://learn.colorbyfeliks.com/brushes-offer

-ColorByFeliks M1 Blending Brush: https://colorbyfeliks.com/collections/all-products/products/colorbyfeliks-m1-goat-hair-blending-brush

-ColorByFeliks M2 & M3 Small Blending Brushes: https://colorbyfeliks.com/collections/all-products/products/3-piece-paint-brush-set-m1-m2-m3

-ColorByFeliks Complete Brush Bundle: https://colorbyfeliks.com/collections/all-products/products/colorbyfeliks-complete-brush-bundle

-Palette Pad: https://colorbyfeliks.com/collections/all-products/products/colorbyfeliks-paper-palettes

-Palette Knife: http://amzn.to/2BbxIt8 

PAINTS: 

-ColorByFeliks 24 Color Set: https://colorbyfeliks.com/collections/all-products/products/colorbyfeliks-acrylic-paint-set-24-large-tubes

-Naphthol Red Light: https://colorbyfeliks.com/collections/all-products/products/feliks-k-fine-artists-acrylic-paints-naphthol-red-medium

-Ultramarine Blue: https://colorbyfeliks.com/collections/all-products/products/feliks-k-fine-artists-acrylic-paints-ultramarine-blue

-Cadmium Yellow Medium: https://colorbyfeliks.com/collections/all-products/products/feliks-k-fine-artists-acrylic-paints-cadmium-yellow-medium

-Titanium White: https://colorbyfeliks.com/collections/all-products/products/feliks-k-fine-artists-acrylic-paints-titanium-white

-Carbon Black: https://colorbyfeliks.com/collections/all-products/products/feliks-k-fine-artists-acrylic-paints-carbon-black

 #landscapepainting  #acrylicpainting #paintingtutorial",ColorByFeliks,2024-07-11T14:00:00Z,https://i.ytimg.com/vi/-HrA8XGD798/mqdefault.jpg,https://www.youtube.com/watch?v=-HrA8XGD798,180.13,3:00:08
Qos-7_1hVmQ,How to paint a 4k highly detailed magical forest - Procreate Tutorial,"Hey there :), I am so excited to finally upload this video, it took me 2 full days to actually film, edit and narrate this tutorial and I really hope this is helpful/ interesting/ relaxing to anyone out there. 
I know it is a long one so I added my favorite relaxing music in the background: Morning Hope by Dimitri Diomores and Metaverse by EnjoyMusic.  

I try my best to explain my thinking behind what I am doing, pitfalls and mistakes I have learnt from or still do and what I am currently learning - as well as a mention everytime I switch brushes, which brush I use and why. 

I work on Procreate on my Ipad and use 95% original brushes and textures, the other 5% are modified slightly to suit my needs.

Let me know what you think, and don’t forget to share if you know anyone who would enjoy this! Thank you for your support, have a magical day!! :)) 

The reference photo is by Ryan Thompson and I found it on Pinterest!
My Links and Handles:

Instagram: https://www.instagram.com/pr_fineart/
Patreon: http://patreon.com/pr_fineart
Etsy: https://www.etsy.com/uk/shop/Naturepaintingprints
InPrnt: https://www.inprnt.com/gallery/pr_fineart/
Commission Info: https://prfineartcommissions.carrd.co/",Philippa’s Studio,2023-04-05T12:55:09Z,https://i.ytimg.com/vi/Qos-7_1hVmQ/mqdefault.jpg,https://www.youtube.com/watch?v=Qos-7_1hVmQ,45.83,45:50
sRSMuFcMeok,Seascape acrylic painting tutorial - Easy seascape painting for beginners - Wave painting tutorial,"In todays video we are going to learn how to paint a seascape with this step by step seascape acrylic painting tutorial.  

This easy seascape for beginners painting is perfect for beginners and intermediate painters looking to improve their seascape acrylic painting step by step.  

This seascape painting tutorial for beginners has lots of easy paint recipes and brush techniques that you can easily learn and apply to your seascape painting acrylic. 

This wave painting tutorial acrylic painting is very easy to follow along at home.  

This wave painting tutorial for beginners is painted on a canvas that has been stained with burnt sienna paint and the outline of the wave painting is painted in cobalt blue. 

The easy beach wave painting tutorial is just under an hour long so happy painting and don't forget to tag me @mstewartpaintings on instagram.  So I can see and share your versions of this easy beach wave painting.

You can use canvas or paper for the easy seascape acrylic painting tutorial, but please have a hairdryer handy to dry your work in places.  Acrylics dry very fast, but the hairdryer allows you to quickly dry your work in order to not make a mistake.   

By taking your time with each stage you will learn how to improve your realism but also how to paint a beach acrylic painting.

Please enjoy, and please be sure to let me know your thoughts in the comments below :)

Be sure to SUBSCRIBE & LIKE if you found this helpful!  

*** IF YOUR BASED IN THE UK? HERE IS MY UK AMAZON SHOP WITH ALL THE ART EQUIPMENT I USE AVAILABLE ALL IN ONE EASY PLACE.  WITH ALL THE PAINTS, BRUSHES, EASEL EQUIPMENT ETC,  I USE IN THE VIDEO.  

https://www.amazon.co.uk/shop/mstewartpaintings   (Amazon UK)

*** IF YOU ARE BASED IN THE USA? HERE IS MY AMAZON USA SHOP.  SOME OF THE PAINTS & EQUIPMENT I USE IN THE VIDEO ARE AVAILABLE BELOW AT AMAZON USA. 

https://www.amazon.com/shop/mstewartpaintings  (Amazon USA)

Murray Stewart is a participant in the amazon services LLC Associates program, an affiliate advertising program designed to provide a means for sites to earn advertising fees by advertising and linking to Amazon.com & Amazon.co.uk 

As an Amazon associate I earn from qualifying purchases.  I get commissions for purchases made through links in the post. 

*** MY ORIGINAL PAINTINGS AND ART TO BUY:

MY WEBSITE: https://www.mstewartpaintings.com/

MY STORE: https://www.etsy.com/uk/shop/MSTEWARTPAINTINGS

*** SOCIAL MEDIA:

-INSTAGRAM: https://www.instagram.com/mstewartpaintings/?hl=en
-FACEBOOK: https://www.facebook.com/mstewartpaint

All the artwork in this tutorial is property of M Stewart Paintings and is intended for education purposes to teach students how to paint. 

All the copyright and reproduction rights are reserved by the artist Murray Stewart & M Stewart Paintings. 

You may not sell, create a print or mechanical reproduction any of my original artwork in this tutorial or any of my platforms. This is a violation of my copyright and use policy.

If you share any artwork of mine please attribute original design and copyright to M Stewart Paintings.  

Thank you very much.

Murray",M STEWART PAINTINGS,2022-04-29T16:58:14Z,https://i.ytimg.com/vi/sRSMuFcMeok/mqdefault.jpg,https://www.youtube.com/watch?v=sRSMuFcMeok,53.92,53:55
4Zg9TuZchMY,How to Paint a Simple Seascape Acrylic Painting LIVE Tutorial,"Learn how to paint in this free step by step acrylic painting tutorial by Angela Anderson. Easy to follow instructions guide you through creating your own beautiful canvas artwork. 

Materials Used:
Amazon US: https://www.amazon.com/shop/angelafineart 
(We earn money from qualifying purchases) or
Blick Art Supplies: https://www.dpbolvw.net/click-8066323-15238929
9"" x 12"" Fredrix Canvas Board
Heavy Body Acrylic Paints 
Burnt Umber
Burnt Sienna
Pyrrole Orange or Cadmium Orange
Indian Yellow Hue
Cadmium Yellow Light
Phthalo Green (Yellow Shade)
Cobalt Teal or Turquois (Phthalo)
Phthalo Blue (Green Shade)
Ultramarine Blue
Quinacridone Magenta
Titanium White
Unbleached Titanium
Zinc White

Acrylic Synthetic Brushes from The Brush Guys: https://www.thebrushguys.com/shop/angela-anderson/
5% DISCOUNT CODE: ""angelafineart"" (use at checkout)
Princeton 6100 Bright #12, #8
Princeton Aspen 2"" Mottler Flat
Princeton 6100 Filbert #4, #6
Princeton 6100 Round #1, #2, #2/0
Princeton Aspen  Fan #2
Princeton Select Deerfoot Stippler 3/8""
Princeton VelvetTouch Round #1, Liner #1 
Princeton VelvetTouch 1/4"", 3/8"" Blender
Princeton VelvetTouch Angle Shader 1/4"", 3/8""

Golden Acrylic Glazing Liquid (Satin or Gloss)
Paper Towels (Viva or Scott Shop) 
Spray Bottle
Strathmore Visual Journal Mixed Media Pad (for practice)
Chalk or Water-soluble Pencils 
Acrylic Paint Pen (for signing)
Grey Matters Palette Paper or Posh Glass Palette
Creative Color Wheel or Color Mixing Color Wheel

For Traceable Transfer: 
Tracing Paper
Saral Graphite Transfer Paper 
Saral White Transfer Paper
Stylus Set 
Bleach Wipes (optional) 

You can help support this channel on Patreon and receive traceables and other exclusive rewards here: https://www.patreon.com/angelafineart
Or donate directly through PayPal to: angelasartistry@gmail.com or Venmo @thankfulart

Please subscribe https://www.youtube.com/subscription_center?add_user=angelafineart and give a thumbs up if you enjoyed this video. Thank you for watching! 

Bonus Content: 
Patreon - https://www.patreon.com/angelafineart
My Website - http://www.thankfulart.com/ 

Merch:
Etsy - https://www.etsy.com/shop/AngelaAndersonArt
Teespring - https://teespring.com/stores/angelafineart

Social Media:
Facebook - https://www.facebook.com/angelaandersonfineart
Thankful Art Group - https://www.facebook.com/groups/thankfulart
TikTok - https://www.tiktok.com/@thankfulart
Pinterest - https://www.pinterest.com/angelafineart/
Twitter - https://twitter.com/angelafineart
Instagram - https://instagram.com/thankfulart

Contact Info:
Email - angela@thankfulart.com
Mail - P.O. Box 12171, Russellville, AR 72812 

We are a participant in the Amazon Services LLC Associates Program, an affiliate advertising program designed to provide a means for us to earn fees by linking to Amazon.com and affiliated sites.

Copyright info:  NO COMMERCIAL USE WITHOUT LICENSE (Paint Party License can be purchased at https://www.patreon.com/angelafineart).  Design reference images are not to be copied or used without permission. Videos produced by Angela Anderson (angelafineart) are intended for PRIVATE USE ONLY or by non-profit community, home, church, and school groups. Please contact me for commercial/retail use licensing information.  Feel free to embed the videos as is with attribution, but please do not alter, remove watermarks, re-upload or otherwise change the original video.  If you would like to sell your painting from this painting tutorial please include a reference on the back ""Original tutorial by Angela Anderson"" and give credit in all social media posts of the artwork. No sales of prints. No mass market sales (Etsy). Thank you. Some reference images are used under license from Shutterstock.com and not to be distributed or used without license.",Angela Anderson,2024-02-28T01:56:59Z,https://i.ytimg.com/vi/4Zg9TuZchMY/mqdefault.jpg,https://www.youtube.com/watch?v=4Zg9TuZchMY,100.5,1:40:30
7lPm16QXis8,How to Draw a Sunset Seascape / Acrylic Painting for Beginners / STEP BY STEP #78,"Today, I painted  a view of Sunset Sea.
Beginners can draw along easily.
Follow me step by step.
Please subscribe and like.
Thank you~~

Colors listed on the screen
-Acrylic painting
-Canvas 30cm*26cm
BGM uses the YouTube library

#painting #acrylicpainting #sunset #sea  #beach
#art #artwork",Acrylic Painting Tutorial,2024-10-14T10:34:00Z,https://i.ytimg.com/vi/7lPm16QXis8/mqdefault.jpg,https://www.youtube.com/watch?v=7lPm16QXis8,17.33,17:20
1a8cd8pSFa0,"Night sky seascape / acrylic painting on 5x7"" canvas board",Night sky seascape / acrylic painting ideas #shorts #artvideo #artideas #paintingideas,Artwork By S,2025-02-22T21:27:17Z,https://i.ytimg.com/vi/1a8cd8pSFa0/mqdefault.jpg,https://www.youtube.com/watch?v=1a8cd8pSFa0,0.3,0:18
oaNx6fHuZnY,Easy seascape acrylic painting tutorial,,Vinee Painting,2025-05-05T02:24:21Z,https://i.ytimg.com/vi/oaNx6fHuZnY/mqdefault.jpg,https://www.youtube.com/watch?v=oaNx6fHuZnY,4.95,4:57
z7dGd2JKY7g,Seascape Painting 💙🩵💚 #minicanvas #acrylicpainting #artwork #beach #cuteart #shorts,,Little Fantasy art,2024-12-08T09:06:00Z,https://i.ytimg.com/vi/z7dGd2JKY7g/mqdefault.jpg,https://www.youtube.com/watch?v=z7dGd2JKY7g,0.47,0:28
